24,49,20,2,11
50,60,20,0,14
153,183,20,1,14
120,86,189,5,10
117,67,189,10,5
182,23,189,9,5
136,113,189,7,6
124,53,189,2,11
71,160,189,1,13
131,144,189,4,9
109,143,189,14,1
111,48,189,8,7
177,170,189,4,8
61,191,189,9,3
157,24,189,13,2
76,128,189,9,4
29,181,189,4,8
145,152,177,5,7
35,85,177,2,11
125,190,177,1,14
23,10,177,8,7
191,124,177,2,11
31,80,177,12,2
88,110,177,5,9
104,41,177,1,12
8,84,177,9,4
189,28,177,11,3
53,118,177,3,10
167,112,177,10,5
153,36,177,2,13
60,142,177,12,1
134,69,177,4,10
123,19,177,4,9
55,15,177,8,6
90,63,177,7,6
44,16,177,1,12
94,92,163,6,7
27,59,163,8,7
90,105,163,1,12
158,55,163,14,0
12,177,163,8,4
0,172,163,0,14
12,87,74,11,2
143,9,74,0,12
131,199,74,4,9
83,122,74,5,9
25,94,74,5,9
116,101,74,1,12
72,142,74,1,13
135,76,74,7,6
122,76,74,8,6
7,114,74,6,7
188,146,74,6,9
117,192,143,1,13
199,82,143,0,12
38,134,143,6,7
11,196,143,1,13
67,45,143,7,6
102,53,143,0,14
25,90,143,7,7
133,136,143,4,10
38,179,143,7,8
181,55,143,0,15
58,175,143,3,9
194,96,143,4,11
99,104,198,5,9
39,82,198,4,9
34,81,198,3,10
153,112,198,7,5
117,144,198,5,8
60,129,198,4,10
178,183,198,0,13
53,172,198,10,3
79,133,198,3,11
105,1,198,11,3
7,95,153,1,12
123,18,153,5,8
60,62,153,3,11
92,165,153,3,10
30,53,153,7,6
74,90,153,1,12
191,171,153,1,12
62,175,153,2,8
6,32,153,2,12
58,48,153,4,11
136,25,153,13,0
103,194,72,12,1
62,92,72,11,2
88,75,72,14,1
36,26,72,15,0
176,26,72,14,0
86,105,72,9,5
173,54,72,13,1
183,87,72,12,0
71,89,72,12,0
176,108,72,9,4
117,199,72,11,0
107,136,72,14,0
24,71,72,12,3
21,159,183,0,13
78,123,183,2,11
28,86,183,9,4
150,86,183,9,6
29,104,183,9,5
149,18,183,2,13
186,6,183,10,4
169,37,183,9,4
165,9,183,1,13
9,160,183,0,13
85,12,183,13,1
187,94,183,7,6
160,72,183,13,1
20,114,183,12,1
141,150,183,14,0
155,159,175,0,13
107,145,175,6,8
121,197,175,10,3
1,28,175,11,3
198,105,175,0,13
86,37,175,14,0
188,109,175,1,13
7,107,175,12,2
42,96,175,13,1
183,168,175,1,14
102,184,175,8,4
80,24,175,13,1
160,67,101,12,2
75,54,101,14,0
168,54,101,13,0
133,196,101,12,2
32,89,101,10,2
8,148,101,13,1
155,55,101,10,3
6,30,101,13,0
182,168,101,12,0
62,146,101,15,0
54,38,101,11,0
115,150,101,13,0
83,1,101,13,2
62,78,32,14,0
168,115,32,12,2
169,67,32,9,5
105,18,32,13,1
172,110,32,1,13
74,6,32,14,1
141,98,32,4,11
80,155,32,13,1
115,36,32,13,1
16,5,32,9,4
107,186,32,9,5
95,173,32,10,4
65,8,32,12,2
38,180,32,1,12
137,133,32,2,12
90,128,32,12,0
117,29,173,14,1
59,151,173,2,12
11,124,173,7,7
180,80,173,1,13
33,2,173,1,13
79,70,173,8,7
21,175,173,3,10
49,154,173,11,3
13,154,173,9,5
140,154,173,13,2
39,16,173,1,14
77,115,102,8,6
154,10,102,10,2
198,4,102,8,6
92,56,102,11,3
83,3,102,6,7
142,69,102,15,0
2,168,102,13,2
157,193,102,8,4
89,78,13,4,8
30,10,13,6,8
98,113,13,0,13
38,164,13,1,11
126,118,13,4,10
3,165,13,9,5
2,148,13,1,14
54,11,13,3,9
199,145,142,1,14
51,97,142,6,8
195,18,142,1,12
82,164,142,6,7
68,197,142,8,7
19,12,142,4,9
72,74,142,13,1
71,102,142,6,8
81,140,142,8,5
60,50,142,0,14
37,168,142,13,2
15,78,166,13,1
178,95,166,12,1
60,91,166,0,13
7,88,166,13,0
21,6,166,5,8
24,28,166,13,1
127,2,166,14,0
98,22,166,8,6
85,154,166,13,1
97,46,166,13,0
49,184,166,14,0
65,176,166,11,2
13,14,154,9,6
63,92,154,0,13
38,28,154,8,7
86,136,154,6,9
67,60,154,1,13
91,20,154,5,10
23,175,154,0,14
130,101,154,0,13
85,166,154,0,14
81,19,154,10,5
117,31,154,0,12
197,14,172,12,0
116,88,172,15,0
195,151,172,15,0
44,43,172,10,2
1,41,172,12,0
127,98,172,15,0
194,155,172,12,2
2,186,172,14,0
178,60,172,2,11
3,129,172,15,0
53,198,172,7,6
82,140,172,12,0
120,133,172,14,1
18,181,172,10,5
129,187,172,5,5
21,131,8,8,6
98,123,8,3,9
84,88,8,4,11
93,121,8,0,13
67,105,8,0,14
69,160,8,0,13
38,108,8,0,15
135,138,8,2,12
126,11,8,14,0
65,32,8,2,12
126,13,8,14,0
22,96,8,1,12
154,96,8,5,9
137,106,8,9,3
175,181,8,12,1
145,187,8,13,1
48,66,69,15,0
94,95,69,2,13
122,194,69,6,8
61,194,69,5,8
75,97,69,0,15
48,98,69,5,9
91,174,69,2,13
68,65,69,2,10
85,180,69,0,13
178,17,69,9,6
164,106,69,0,15
118,66,52,12,3
128,124,52,7,6
131,18,52,8,5
49,18,52,3,11
138,5,52,13,1
161,158,52,14,1
162,166,52,0,13
162,137,52,7,8
48,38,52,13,0
77,193,52,4,10
114,1,52,14,0
30,194,76,4,10
194,131,76,6,7
54,91,76,3,12
137,134,76,11,2
97,2,76,7,7
75,141,76,0,15
135,74,76,8,5
133,101,76,3,12
162,38,76,7,6
1,63,76,5,9
151,181,76,13,1
86,131,19,2,12
81,91,19,6,7
7,59,19,4,10
140,115,19,10,4
130,97,19,0,14
127,98,19,9,6
175,28,19,8,6
132,54,19,2,13
35,174,19,11,4
106,158,19,9,4
94,122,19,0,13
123,177,19,7,6
197,8,19,6,8
119,76,19,9,4
173,99,19,4,9
132,15,19,1,13
113,193,19,8,7
96,190,119,4,9
86,164,119,13,1
198,197,119,2,11
53,21,119,6,9
130,196,119,2,11
112,39,119,9,6
140,8,119,9,5
66,76,119,8,6
14,24,119,9,6
42,128,119,10,4
1,67,61,4,10
90,167,61,13,0
186,112,61,0,13
151,148,61,4,9
182,148,61,4,9
156,30,61,0,14
36,132,61,0,14
168,50,61,2,13
137,38,61,3,9
140,123,182,0,13
73,92,182,1,13
87,190,182,7,7
95,104,182,1,11
147,161,182,8,6
179,164,182,5,9
179,160,182,0,13
81,22,182,8,6
152,3,182,3,11
170,101,182,1,12
143,173,182,3,11
29,195,182,1,12
68,125,182,5,10
32,85,48,12,3
143,104,48,3,10
146,197,48,14,0
161,165,48,4,10
147,165,48,12,3
16,36,48,3,11
127,138,48,1,14
56,119,48,6,7
26,191,48,8,6
42,180,48,2,12
125,24,48,3,10
46,47,48,15,0
55,14,169,2,13
196,88,169,13,0
84,43,169,9,6
39,162,169,1,13
65,136,169,4,8
120,173,169,8,6
153,8,169,10,4
4,182,169,2,12
177,106,169,4,10
21,176,169,0,15
95,29,25,4,8
196,29,25,0,14
98,14,25,11,2
125,23,25,1,12
87,164,25,3,12
98,139,25,15,0
29,62,25,9,6
21,136,25,5,10
36,144,25,3,11
7,20,25,5,8
89,173,25,11,4
101,140,25,10,4
81,50,25,3,11
20,156,25,11,2
179,47,25,0,13
47,0,30,8,7
172,82,30,1,13
55,84,30,11,0
195,162,30,1,12
144,62,30,12,1
192,112,30,15,0
143,103,30,9,6
22,53,30,7,3
69,141,30,11,4
78,174,30,10,2
156,61,30,14,0
108,170,30,9,1
77,180,30,3,10
165,14,114,6,7
118,67,114,8,5
29,167,114,7,6
188,6,114,6,8
111,162,114,0,14
126,21,114,1,13
106,54,114,15,0
137,174,114,2,13
193,138,114,2,11
95,77,114,3,10
154,129,114,5,10
153,111,114,6,9
24,198,114,4,11
66,72,114,0,14
37,96,114,6,9
187,146,114,0,15
17,133,114,0,15
30,68,114,0,13
173,176,114,0,13
41,159,107,0,13
128,35,107,2,10
171,194,107,4,9
33,190,107,2,13
119,178,107,2,12
130,82,107,3,9
67,28,107,3,11
28,165,107,11,2
87,103,107,8,6
157,111,107,10,2
138,63,107,2,12
129,86,140,12,1
197,151,140,11,3
74,81,140,3,12
94,45,140,13,1
163,79,140,10,3
82,172,140,0,12
86,25,140,8,5
105,147,140,11,0
26,195,140,0,13
74,106,140,11,4
102,14,132,11,2
93,67,132,6,7
34,161,132,14,0
14,41,132,13,0
120,82,132,13,1
113,45,132,2,13
167,36,132,14,0
106,3,132,11,2
33,143,132,13,0
36,61,132,15,0
192,63,132,11,2
30,63,132,14,0
39,47,132,12,0
111,176,132,12,0
77,23,170,8,6
41,164,170,12,1
178,84,170,10,3
38,108,170,2,12
81,90,170,9,5
1,138,170,3,12
78,94,170,10,4
99,94,170,7,6
27,100,170,7,5
48,111,170,13,0
25,198,170,15,0
60,72,170,0,14
141,25,170,9,5
197,185,170,10,2
167,106,170,10,4
121,181,170,13,0
96,120,50,5,8
24,82,50,3,11
46,2,50,3,10
68,136,50,0,13
116,126,50,6,7
195,163,50,13,1
157,102,50,3,11
14,191,50,11,3
66,93,50,6,8
21,128,50,8,5
180,31,50,0,13
136,110,156,6,9
124,164,156,7,6
96,28,156,1,13
76,21,156,2,11
1,56,156,5,9
112,9,156,1,12
196,53,156,3,11
89,50,156,1,12
120,191,156,0,15
185,147,156,2,9
75,195,156,1,13
160,16,156,12,0
1,35,99,4,10
122,97,99,0,14
166,151,99,13,2
196,41,99,7,8
111,105,99,0,13
66,94,99,9,4
23,171,99,0,14
40,13,99,12,1
79,46,99,0,14
152,106,99,1,14
81,10,191,7,8
149,161,191,0,14
186,117,191,1,12
29,134,191,13,0
96,57,191,0,15
197,199,191,4,10
48,65,191,14,0
36,100,191,6,8
86,60,191,1,14
112,76,191,15,0
0,99,191,7,7
65,187,191,0,15
82,115,180,11,3
101,10,180,4,8
108,42,180,15,0
91,117,180,15,0
138,2,180,4,9
34,126,180,12,2
42,48,180,12,2
101,114,180,4,9
58,15,180,14,0
21,2,147,12,2
49,144,147,0,14
179,144,147,12,1
13,100,147,14,1
55,13,147,2,12
37,69,147,14,0
35,146,147,6,8
170,15,147,12,2
53,17,147,9,6
69,1,147,14,0
80,194,96,12,0
51,131,96,12,1
41,115,96,10,4
104,124,96,2,13
195,178,96,2,12
141,4,96,1,12
8,18,96,11,4
181,110,96,11,4
58,197,96,0,14
103,122,96,0,13
22,8,96,10,3
9,182,96,2,13
87,195,96,3,11
35,93,96,6,6
14,157,96,8,5
13,176,96,7,7
107,71,96,13,1
157,35,195,1,13
20,88,195,12,2
62,151,195,13,0
86,23,195,6,6
147,178,195,4,11
164,139,195,5,7
25,127,195,13,1
83,135,195,1,12
30,9,195,3,12
0,186,195,3,11
191,3,195,3,12
59,11,195,2,12
75,156,195,13,1
148,156,195,0,13
68,46,195,0,14
196,78,185,12,1
197,35,185,7,8
84,85,185,4,10
0,115,185,9,3
86,80,185,6,9
119,26,185,1,13
118,160,185,0,12
150,34,185,6,7
104,180,185,0,14
119,96,185,1,13
90,125,185,3,10
159,181,185,10,3
156,176,185,2,11
71,131,46,12,2
170,190,46,15,0
110,113,46,9,5
163,49,46,13,0
132,70,46,0,13
180,111,46,14,0
20,143,46,14,0
52,198,46,11,2
66,182,46,15,0
153,96,46,13,0
118,146,46,14,0
17,31,46,11,3
5,123,168,3,11
162,86,168,4,9
113,4,168,12,0
193,139,168,11,3
13,82,168,3,10
91,6,168,11,2
64,54,168,11,2
17,57,168,0,14
195,53,168,0,14
53,108,168,1,13
136,5,168,7,7
125,40,168,2,11
97,70,168,12,1
117,48,168,14,0
126,106,168,0,14
7,181,168,0,15
82,85,146,1,12
137,0,146,10,3
55,39,146,8,6
193,100,146,5,9
96,20,146,14,1
100,175,146,6,7
62,101,146,1,14
68,119,146,9,4
63,169,146,7,6
194,195,146,7,7
36,63,146,12,1
106,66,137,10,5
95,78,137,14,0
70,152,137,15,0
102,86,137,12,2
59,197,137,12,0
12,73,137,13,0
154,36,137,15,0
180,36,137,7,6
156,2,137,14,0
64,136,137,13,0
195,198,137,15,0
71,132,137,7,8
147,31,137,11,2
41,49,38,2,12
48,98,38,2,12
60,141,38,13,2
57,136,38,4,10
136,158,38,10,1
87,79,38,6,8
0,44,38,8,6
65,119,38,9,5
111,92,116,2,12
191,145,116,3,10
160,151,116,3,11
65,62,116,14,0
142,130,116,4,9
24,44,116,5,9
57,156,116,2,12
59,15,116,10,3
187,115,15,1,11
182,10,15,6,7
100,113,15,1,13
158,84,15,10,5
19,81,15,0,15
19,89,15,0,14
139,55,15,1,11
100,109,15,3,11
125,107,15,1,12
141,180,15,0,14
170,147,15,2,12
43,195,15,4,10
197,67,193,2,12
171,80,193,5,9
106,80,193,3,9
192,135,193,0,13
172,57,193,3,10
103,186,193,3,10
60,138,193,10,4
65,158,193,9,4
179,39,193,8,7
113,122,193,0,13
60,189,193,1,13
167,64,193,6,6
160,181,193,1,11
48,59,93,11,2
67,197,93,2,10
112,58,93,8,6
114,58,93,14,0
81,55,93,11,2
178,65,93,10,0
44,65,93,13,1
46,182,93,0,15
30,114,93,13,0
178,1,93,11,2
33,14,133,11,1
52,54,133,8,6
42,9,133,5,9
76,138,133,3,11
62,3,133,13,1
41,144,133,11,3
42,20,133,12,2
13,182,133,14,0
156,4,184,2,12
186,139,184,13,2
168,73,184,3,11
46,165,184,8,4
100,53,184,9,5
73,199,184,1,13
125,144,184,11,3
20,129,184,3,10
168,171,184,3,10
9,153,184,13,0
102,175,184,3,9
49,166,184,0,14
138,50,184,3,11
74,47,184,2,11
141,187,184,14,0
142,187,184,6,7
9,86,125,5,9
143,36,125,9,6
81,5,125,12,2
188,55,125,13,1
174,126,125,14,1
177,198,125,8,6
158,99,125,14,0
17,184,125,5,8
127,7,24,0,14
14,86,24,8,6
190,42,24,3,11
50,75,24,7,7
36,164,24,8,5
12,83,24,0,15
158,160,24,2,12
193,186,24,0,15
96,34,24,7,6
168,138,24,0,15
114,130,24,6,7
121,136,24,8,5
81,126,24,0,15
199,177,24,10,4
143,173,24,4,10
157,191,24,14,0
57,46,24,2,12
108,15,24,0,14
31,15,24,1,13
31,93,24,14,1
163,157,24,5,9
151,106,24,4,10
124,10,63,8,6
67,82,63,4,11
115,98,63,6,7
7,148,63,6,9
7,79,63,5,7
93,166,63,0,12
199,154,63,4,8
133,25,63,10,3
192,132,63,6,7
117,50,63,2,12
36,146,63,1,12
45,93,63,2,12
130,181,63,0,15
171,71,63,8,6
191,120,17,6,7
5,161,17,0,14
175,178,17,8,5
194,105,17,0,13
40,165,17,10,4
55,89,17,9,5
132,125,17,6,8
89,29,157,2,12
170,80,157,2,12
75,62,157,4,11
90,21,157,0,14
144,112,157,2,12
176,103,157,8,7
41,5,157,6,9
194,32,157,3,11
134,173,157,0,12
179,146,157,13,2
4,128,157,6,7
190,194,106,12,3
115,123,106,4,9
74,161,106,0,14
115,113,106,2,11
87,26,106,5,8
99,105,106,2,12
72,141,106,2,12
184,174,106,6,8
53,163,106,10,3
132,74,106,1,12
164,69,106,15,0
0,128,106,15,0
187,16,106,0,12
101,35,128,13,0
84,162,128,0,14
35,112,128,8,6
93,138,128,1,14
139,166,128,0,14
186,193,128,5,7
20,24,128,1,12
4,157,128,10,3
182,106,128,1,14
109,35,64,3,9
186,18,64,14,1
56,26,64,0,15
172,54,64,3,10
97,36,64,0,13
104,22,64,0,15
5,25,64,8,4
128,190,31,12,0
150,190,31,14,1
74,124,31,12,1
105,4,31,0,13
157,18,31,14,1
46,117,31,0,13
95,196,31,15,0
151,179,31,13,1
23,55,31,13,0
134,19,31,13,1
47,30,31,5,8
115,93,31,10,3
95,29,47,13,2
101,117,47,12,2
165,139,47,13,1
158,49,47,2,12
173,83,47,2,13
88,36,47,7,8
25,9,47,0,15
126,39,47,10,1
183,55,47,12,2
0,142,47,13,1
35,195,47,13,2
74,184,47,12,1
25,187,47,0,12
166,176,47,6,6
1,91,68,0,14
140,10,68,7,6
85,80,68,1,13
113,161,68,13,0
156,199,68,1,13
3,48,68,0,12
134,25,68,10,4
53,181,68,9,5
163,35,181,2,11
114,123,181,2,13
39,178,181,0,13
29,139,181,8,5
10,155,181,10,5
144,90,181,0,13
52,126,181,5,9
40,77,181,2,13
38,13,181,7,7
18,172,181,6,9
175,8,181,1,12
123,180,181,5,9
159,185,181,3,10
7,168,181,12,3
7,137,181,0,13
18,188,181,3,10
57,152,187,12,0
65,4,187,10,4
132,49,187,12,0
98,105,187,1,14
59,37,187,6,9
195,90,187,9,6
95,189,187,8,5
80,163,187,12,1
42,172,187,0,13
175,8,187,4,10
40,46,187,2,12
141,184,187,3,11
25,47,187,12,0
100,42,150,7,6
109,167,150,11,2
26,178,150,2,11
112,197,150,7,6
68,73,150,2,11
45,177,150,3,11
141,183,150,0,14
7,114,150,11,4
22,114,150,1,13
112,15,150,3,11
152,194,1,11,1
36,118,1,6,7
176,196,1,13,1
193,155,1,6,8
141,90,1,4,10
105,198,1,5,9
83,101,1,2,13
11,107,1,3,12
92,170,1,1,12
103,147,1,3,10
25,63,1,6,9
55,181,1,7,6
62,14,188,9,3
105,60,188,1,11
199,106,188,13,2
58,64,188,4,11
57,150,188,12,2
192,33,176,0,13
74,88,176,12,2
50,197,176,9,6
182,112,176,8,7
169,56,176,15,0
145,155,176,5,7
88,9,176,1,12
28,90,176,2,12
182,90,176,4,9
139,158,176,7,7
183,100,176,0,14
93,70,176,8,4
64,189,176,2,12
69,198,176,10,3
172,72,176,9,4
180,183,176,5,9
21,169,176,15,0
136,170,176,0,13
49,93,176,14,0
33,31,176,0,14
166,47,176,7,5
172,78,16,6,7
157,29,16,15,0
187,14,16,13,0
122,161,16,14,1
126,113,16,12,2
9,41,16,14,0
32,6,16,13,0
37,58,16,14,0
70,57,16,14,1
79,55,16,15,0
193,55,16,13,0
132,8,16,0,13
177,68,16,13,0
118,176,16,15,0
177,131,71,3,11
176,43,71,5,10
14,164,71,11,1
93,53,71,2,12
118,198,71,1,13
2,175,71,6,7
86,193,71,10,3
181,188,71,4,9
